,t,x_earth,y_earth,x_moon,y_moon,x_geo,y_geo
13,26.07142857142857,146239186.82727355,33378140.093447156,145862978.27746025,33431685.65392961,146274284.23211208,33386150.847069584
14,28.076923076923077,145641272.6139078,35897349.64313366,145262790.34484163,35863420.717384085,145676226.51933515,35905965.00704802
15,30.082417582417584,144999964.3039829,38405863.508632064,144639277.71945348,38286259.21213529,145034764.29541588,38415080.91587414
16,32.08791208791209,144315452.9765401,40902934.27342407,143991687.84622815,40703996.74455105,144350088.68525445,40912750.97764969
17,34.09340659340659,143587942.58304238,43387817.93048514,143318266.87930572,43120096.032213554,143622403.6892623,43398231.006788455
18,36.098901098901095,142817649.8866071,45859774.10396293,142616363.43544257,45537464.059785604,142851926.1225799,45870780.449747875
19,38.104395604395606,142004804.39742088,48318066.26977359,141882580.61577815,47958258.89463941,142038885.55047625,48329662.605678335
20,40.10989010989011,141149648.30435646,50761961.97505056,141112968.2314465,50383736.41767597,141183524.2199495,50774144.84592457
21,42.11538461538461,140252436.4028122,53190733.05638033,140303245.03647092,52814145.10815876,140286096.9875489,53203498.832313865
22,44.120879120879124,139313436.01879534,55603655.85676013,139449039.18001297,55248674.47320912,139346871.24343985,55617000.73416575
23,46.12637362637363,138332926.92927155,58000011.441212825,138546134.12375003,57685459.86798101,138366126.83173457,58013931.443958715
24,48.13186813186813,137311201.27880496,60379085.810995124,137590706.9801655,60121643.46228973,137344155.9671119,60393576.79158976
25,50.137362637362635,136248563.4925131,62740170.11633476,136579546.62922716,62553488.13217211,136281263.1477513,62755227.757162675
26,52.14285714285714,135145330.18536288,65082560.86763371,135510240.04300824,64976538.24838084,135177765.06460735,65098180.68224194
27,54.14835164835165,134001830.06783447,67405560.14507419,134381316.93341672,67385818.84697722,134033990.50705075,67421737.47950901
28,56.15384615384615,132818403.84798148,69708475.80656527,133192345.04796822,69776062.63185306,132850280.264905,69725205.84075885
29,58.15934065934066,131595404.1299163,71990621.69396794,131943971.05528277,72141952.78310882,131626987.02690747,72007899.4431745
30,60.16483516483517,130333195.30875099,74251317.8375372,130637904.84695895,74478368.70700282,130364475.27562508,74269138.1538182
31,62.17032967032967,129032153.4620251,76489890.65852039,129276848.08269425,76780621.7071127,129063121.17885599,76508248.23227844
32,64.17582417582418,127692666.23765269,78705673.1698512,127864370.76189426,79044668.0906907,127723312.47754973,78724562.53141196
33,66.18131868131869,126315132.73842177,80898005.17487988,126404742.36077681,81267288.42061597,126345448.37027898,80917420.69612186
34,68.18681318681318,124899963.40308097,83066233.46407995,124902726.48300655,83446223.4184068,124929939.3942977,83086169.36011133
35,70.1923076923077,123447579.88404848,85209712.00967336,123363349.90644664,85580259.32227081,123477207.30322064,85230162.34055568
36,72.19780219780219,121958414.92177989,87327802.1581156,121791658.26610836,87669258.18425843,121987684.94136111,87348760.83063354
37,74.2032967032967,120432912.21583238,89419872.82038379,120192471.32183225,89714131.51013215,120461816.11476418,89441333.58986068
38,76.20879120879121,118871526.29266357,91485300.66001092,118570150.78107965,91716758.64975749,118900055.45897381,91507257.13216932
39,78.21428571428571,117274722.3702045,93523470.27881001,116928392.98129496,93679854.27536191,117302868.30357334,93545915.91167693
40,80.21978021978022,115642976.21924695,95533774.40023336,115270057.41792423,95606791.98455395,115670730.53353958,95556702.50608942
41,82.22527472527473,113976774.02168682,97515614.05031164,113597040.203256,97501393.39139788,114004128.44745202,97539017.79768372
42,84.23076923076923,112276612.22566518,99468398.73611926,111910199.15858237,99367693.89874305,112303558.61259934,99492271.15181592
43,86.23626373626374,110542997.39765051,101391546.62171315,110209334.50410561,101209697.5813768,110569527.71702595,101415880.59290236
44,88.24175824175825,108776446.07150649,103284484.70149155,108493226.16272865,103031134.1868446,108802552.41856365,103309272.9778199
45,90.24725274725274,106977484.59458946,105146648.9709224,106759725.69169904,104835231.14835605,107003159.19089216,105171884.16667542
46,92.25274725274726,105146648.97092243,106977484.59458943,105005897.95922446,106624512.70802337,105171884.16667545,107003159.19089213
47,94.25824175824175,103284484.70149156,108776446.07150647,103228205.04524432,108400636.81098634,103309272.97781992,108802552.41856363
48,96.26373626373626,101391546.62171316,110542997.3976505,101422722.60641342,110164278.42799361,101415880.59290238,110569527.71702594
49,98.26923076923077,99468398.7361193,112276612.22566517,99585377.22375605,111915065.50194855,99492271.15181597,112303558.61259933
50,100.27472527472527,97515614.05031165,113976774.0216868,97712192.1386753,113651570.92333858,97539017.79768373,114004128.44745201
51,102.28021978021978,95533774.4002334,115642976.21924694,95799528.33805737,115371360.9683293,95556702.50608946,115670730.53353956
52,104.28571428571428,93523470.27881004,117274722.37020445,93844308.19568773,117071097.63915838,93545915.91167696,117302868.3035733
53,106.29120879120879,91485300.66001093,118871526.29266356,91844209.8020273,118746689.48808622,91507257.13216934,118900055.4589738
54,108.2967032967033,89419872.82038382,120432912.21583237,89797821.6685388,120393482.93510951,89441333.58986071,120461816.11476417
55,110.3021978021978,87327802.15811563,121958414.92177986,87704749.59380107,122006483.9422626,87348760.83063358,121987684.94136108
56,112.3076923076923,85209712.00967339,123447579.88404845,85565670.01518664,123580598.29747692,85230162.34055571,123477207.30322061
57,114.31318681318682,83066233.46407998,124899963.40308096,83382327.00740853,125110877.7740138,83086169.36011136,124929939.39429769
58,116.31868131868131,80898005.1748799,126315132.73842175,81157473.07729799,126592759.11975962,80917420.69612187,126345448.37027897
59,118.32417582417582,78705673.16985121,127692666.23765267,78894756.88431536,128022283.2107054,78724562.53141198,127723312.47754972
60,120.32967032967034,76489890.6585204,129032153.46202509,76598563.8304936,129396282.75457554,76508248.23227845,129063121.17885597
61,122.33516483516483,74251317.83753721,130333195.30875097,74273817.96254387,130712528.59805562,74269138.15381822,130364475.27562506
62,124.34065934065934,71990621.69396797,131595404.1299163,71925755.68020172,131969826.88597965,72007899.44317453,131626987.02690747
63,126.34615384615384,69708475.8065653,132818403.84798148,69559683.23978458,133168061.92678249,69725205.84075888,132850280.26490499
64,128.35164835164835,67405560.1450742,134001830.06783445,67180730.90110064,134308182.4973242,67421737.47950903,134033990.50705074
65,130.35714285714286,65082560.86763372,135145330.18536288,64793616.74373445,135392132.31919497,65098180.682241954,135177765.06460735
66,132.36263736263737,62740170.11633478,136248563.4925131,62402432.66590643,136422728.39878917,62755227.7571627,136281263.1477513
67,134.36813186813185,60379085.81099516,137311201.27880496,60010463.90275236,137403493.68782887,60393576.791589804,137344155.96711186
68,136.37362637362637,58000011.44121286,138332926.92927155,57620051.62337431,138338452.94303325,58013931.44395876,138366126.83173457
69,138.37912087912088,55603655.85676015,139313436.01879534,55232505.88162834,139231902.61484542,55617000.73416577,139346871.24343985
70,140.3846153846154,53190733.05638037,140252436.4028122,52848073.52546883,140088166.9720727,53203498.8323139,140286096.9875489
71,142.3901098901099,50761961.97505059,141149648.30435646,50465962.75535254,140911353.3989595,50774144.8459246,141183524.2199495
72,144.39560439560438,48318066.26977361,142004804.39742088,48084423.01825123,141705119.84490266,48329662.60567836,142038885.55047625
73,146.4010989010989,45859774.10396295,142817649.8866071,45700875.989517316,142472466.76241702,45870780.449747905,142851926.1225799
74,148.4065934065934,43387817.93048517,143587942.58304235,43312090.685788214,143215564.57025078,43398231.006788485,143622403.68926227
75,150.4120879120879,40902934.27342408,144315452.97654006,40914393.41195137,143935625.79459515,40912750.9776497,144350088.68525442
76,152.41758241758242,38405863.50863208,144999964.3039829,38503901.39801353,144632828.67203522,38415080.91587415,145034764.29541588
77,154.42307692307693,35897349.64313367,145641272.6139078,36076767.72547242,145306296.26887748,35905965.00704802,145676226.51933515
78,156.42857142857142,33378140.0934472,146239186.82727352,33629424.5440917,145954132.2274785,33386150.84706963,146274284.23211205
79,158.43406593406593,30848985.46289053,146793528.79439327,31158811.670575693,146573511.24729434,30856389.219401624,146828759.24130392
80,160.43956043956044,28310639.31793754,147304133.34801453,28662578.43572694,147160819.50580233,28317433.871373847,147339486.34001806
81,162.44505494505495,25763857.963691406,147770848.35253108,26139248.06514472,147711837.57613498,25770041.289602693,147806313.3561357
82,164.45054945054946,23209400.218542185,148193534.74931195,23588335.86517407,148221956.14462736,23214970.474594634,148229101.19765177
83,166.45604395604394,20648027.18807526,148572066.5981345,21010414.935293715,148686413.09202883,20652982.7146004,148607723.89411804
84,168.46153846153845,18080502.038298484,148906331.1147081,18407125.910556544,149100539.3690928,18084841.358787674,148942068.63417563
85,170.46703296703296,15507589.768255547,149196228.70427892,15781130.205522437,149460000.63072264,15511311.589799928,149232035.79916793
86,172.47252747252747,12930056.982092932,149441672.99130398,13136009.22698109,149761021.81755129,12933160.195768634,149477538.9928219
87,174.47802197802199,10348671.660648758,149642590.84518716,10476114.887793668,150000582.7778545,10351155.341847314,149678505.06699
88,176.4835164835165,7764202.932631424,149798922.4020684,7806379.336463662,150176574.55810592,7766066.341335255,149834874.1434449
89,178.48901098901098,5177420.845456266,149910621.08266056,5132093.97965302,150287908.07585865,5178663.426459179,149946599.6317204
90,180.4945054945055,2589096.1358083193,149977653.6061274,2458669.503113766,150334569.41340408,2589717.5188809168,150013648.24299288
91,182.5,9.184850993605149e-09,150000000.0,-208610.39593018338,150317618.80093887,8.390722785184735e-09,150036000.0
92,184.5054945054945,-2589096.1358082676,149977653.6061274,-2864828.5184714263,150239133.34368062,-2589717.5188808627,150013648.24299288
93,186.51098901098902,-5177420.845456215,149910621.08266056,-5505654.22735088,150102096.53019884,-5178663.426459125,149946599.6317204
94,188.5164835164835,-7764202.9326313725,149798922.40206844,-8127532.407856066,149910240.38099793,-7766066.341335201,149834874.14344493
95,190.52197802197801,-10348671.660648705,149642590.84518716,-10727831.31757976,149667848.6074777,-10351155.341847258,149678505.06699
96,192.52747252747253,-12930056.98209288,149441672.99130398,-13304941.497766402,149379531.2186528,-12933160.19576858,149477538.9928219
97,194.53296703296704,-15507589.768255496,149196228.70427892,-15858320.513381692,149049982.52681357,-15511311.589799875,149232035.79916793
98,196.53846153846155,-18080502.03829843,148906331.1147081,-18388481.16161537,148683735.38339025,-18084841.358787626,148942068.63417563
99,198.54395604395603,-20648027.188075177,148572066.5981345,-20896923.786156736,148284924.67597154,-20652982.714600313,148607723.89411804
100,200.54945054945054,-23209400.218542133,148193534.74931198,-23386016.29841209,147857072.62613708,-23214970.474594582,148229101.19765183
101,202.55494505494505,-25763857.963691387,147770848.35253108,-25858828.279703237,147402907.2715458,-25770041.28960267,147806313.3561357
102,204.56043956043956,-28310639.317937486,147304133.34801456,-28318927.973364092,146924223.7558861,-28317433.871373788,147339486.3400181
103,206.56593406593407,-30848985.462890476,146793528.7943933,-30770152.94342371,146421795.78015524,-30856389.21940157,146828759.24130395
104,208.57142857142856,-33378140.09344712,146239186.82727355,-33216366.572887022,145895341.90867564,-33386150.847069547,146274284.23211208
105,210.57692307692307,-35897349.643133625,145641272.6139078,-35661213.32545947,145343548.51432014,-35905965.00704797,145676226.51933515
106,212.58241758241758,-38405863.508632034,144999964.30398294,-38107885.76009036,144764148.14386234,-38415080.9158741,145034764.2954159
107,214.5879120879121,-40902934.27342403,144315452.9765401,-40558915.6644631,144154049.1454561,-40912750.97764965,144350088.68525445
108,216.5934065934066,-43387817.930485114,143587942.58304238,-43016000.39458154,143509509.6818172,-43398231.00678843,143622403.6892623
109,218.5989010989011,-45859774.103962936,142817649.8866071,-45479873.640713006,142826346.89888078,-45870780.44974788,142851926.1225799
110,220.6043956043956,-48318066.269773565,142004804.39742088,-47950227.484142885,142100170.15535185,-48329662.60567831,142038885.55047625
111,222.6098901098901,-50761961.975050546,141149648.30435646,-50425689.88939199,141326625.94251123,-50774144.845924556,141183524.2199495
112,224.6153846153846,-53190733.05638032,140252436.4028122,-52903858.83696466,140501641.50355187,-53203498.83231385,140286096.9875489
113,226.62087912087912,-55603655.85676011,139313436.01879534,-55381391.29821247,139621654.23047924,-55617000.73416573,139346871.24343985
114,228.62637362637363,-58000011.44121281,138332926.92927155,-57854142.345770694,138683814.67057195,-58013931.4439587,138366126.83173457
115,230.63186813186812,-60379085.81099509,137311201.278805,-60317347.034465805,137686152.3735796,-60393576.79158972,137344155.96711192
116,232.63736263736263,-62740170.11633474,136248563.49251312,-62765835.41957029,136627695.78104818,-62755227.75716265,136281263.14775133
117,234.64285714285714,-65082560.86763371,135145330.18536288,-65194269.32206196,135508539.79593128,-65098180.68224194,135177765.06460735
118,236.64835164835165,-67405560.14507416,134001830.06783448,-67597388.29730807,134329857.44475678,-67421737.47950898,134033990.50705077
119,238.65384615384616,-69708475.80656527,132818403.84798148,-69970251.77548899,133093855.00897749,-69725205.84075885,132850280.26490499
120,240.65934065934067,-71990621.69396792,131595404.12991631,-72308464.5449852,131803672.9995469,-72007899.44317448,131626987.02690749
121,242.66483516483515,-74251317.83753715,130333195.30875102,-74608373.63311891,130463238.22028978,-74269138.15381816,130364475.27562512
122,244.67032967032966,-76489890.65852036,129032153.4620251,-76867226.15522923,129077074.75901742,-76508248.23227839,129063121.178856
123,246.67582417582418,-78705673.16985115,127692666.23765272,-79083279.7726576,127650083.92304938,-78724562.53141192,127723312.47754976
124,248.6813186813187,-80898005.17487986,126315132.73842178,-81255859.91308028,126187304.78237335,-80917420.69612184,126345448.370279
125,250.6868131868132,-83066233.46407998,124899963.40308096,-83385360.72949938,124693668.01179475,-83086169.36011136,124929939.39429769
